@relation whatever

@attribute stopWordsProportion numeric
@attribute numWords numeric
@attribute positiveWordProportion numeric
@attribute negativeWordProportion numeric
@attribute numNouns numeric
@attribute numAdjectives numeric
@attribute numVerbs numeric
@attribute class { pos , neg } 


@data
50 , 248 , 2 , 4 , 4 , 21 , 14 , neg 
45 , 121 , 2 , 3 , 2 , 7 , 9 , neg 
52 , 343 , 1 , 6 , 8 , 27 , 25 , neg 
51 , 505 , 2 , 3 , 12 , 20 , 40 , neg 
38 , 568 , 1 , 3 , 30 , 37 , 34 , neg 
50 , 167 , 2 , 6 , 1 , 11 , 6 , neg 
47 , 117 , 1 , 8 , 13 , 9 , 9 , neg 
55 , 658 , 1 , 2 , 15 , 33 , 48 , neg 
52 , 170 , 1 , 2 , 15 , 8 , 13 , neg 
47 , 200 , 5 , 2 , 10 , 18 , 13 , neg 
57 , 154 , 1 , 3 , 6 , 10 , 8 , neg 
53 , 115 , 5 , 0 , 4 , 10 , 4 , neg 
45 , 164 , 5 , 6 , 4 , 22 , 12 , neg 
47 , 127 , 3 , 4 , 7 , 11 , 7 , neg 
39 , 116 , 2 , 4 , 20 , 9 , 8 , neg 
38 , 170 , 2 , 2 , 13 , 14 , 11 , neg 
45 , 191 , 3 , 6 , 9 , 16 , 12 , neg 
49 , 124 , 3 , 4 , 4 , 12 , 7 , neg 
55 , 242 , 1 , 4 , 13 , 10 , 21 , neg 
53 , 464 , 1 , 3 , 7 , 18 , 35 , neg 
47 , 124 , 1 , 3 , 3 , 9 , 6 , neg 
62 , 111 , 1 , 2 , 0 , 6 , 5 , neg 
53 , 414 , 1 , 5 , 8 , 19 , 33 , neg 
57 , 283 , 2 , 4 , 1 , 14 , 21 , neg 
49 , 326 , 0 , 5 , 16 , 18 , 26 , neg 
46 , 526 , 3 , 5 , 44 , 39 , 46 , neg 
54 , 259 , 1 , 3 , 3 , 10 , 12 , neg 
50 , 151 , 3 , 3 , 8 , 19 , 5 , neg 
51 , 156 , 1 , 3 , 1 , 10 , 8 , neg 
54 , 724 , 2 , 3 , 19 , 45 , 44 , neg 
52 , 347 , 2 , 4 , 11 , 18 , 21 , neg 
49 , 800 , 3 , 1 , 28 , 29 , 64 , neg 
46 , 558 , 1 , 3 , 42 , 29 , 38 , neg 
48 , 382 , 1 , 4 , 22 , 12 , 31 , neg 
49 , 263 , 4 , 3 , 8 , 12 , 25 , neg 
60 , 170 , 2 , 2 , 2 , 10 , 7 , neg 
48 , 311 , 1 , 7 , 5 , 14 , 25 , neg 
52 , 746 , 1 , 4 , 23 , 27 , 52 , neg 
44 , 394 , 1 , 2 , 3 , 25 , 34 , neg 
54 , 270 , 1 , 3 , 21 , 6 , 17 , neg 
50 , 271 , 3 , 7 , 2 , 21 , 23 , neg 
43 , 191 , 2 , 2 , 16 , 12 , 15 , neg 
55 , 270 , 2 , 5 , 1 , 12 , 14 , neg 
54 , 445 , 3 , 4 , 4 , 22 , 35 , neg 
52 , 128 , 4 , 3 , 1 , 4 , 9 , neg 
51 , 297 , 5 , 3 , 10 , 13 , 21 , neg 
42 , 180 , 2 , 2 , 45 , 2 , 11 , neg 
52 , 305 , 0 , 4 , 6 , 13 , 23 , neg 
55 , 443 , 2 , 2 , 14 , 15 , 31 , neg 
47 , 456 , 2 , 5 , 14 , 22 , 44 , neg 
33 , 177 , 1 , 5 , 12 , 13 , 10 , neg 
55 , 112 , 1 , 3 , 0 , 4 , 12 , neg 
39 , 161 , 3 , 5 , 10 , 14 , 12 , neg 
57 , 196 , 2 , 3 , 17 , 5 , 12 , neg 
40 , 176 , 2 , 5 , 10 , 15 , 18 , neg 
57 , 76 , 0 , 7 , 0 , 3 , 6 , neg 
35 , 37 , 2 , 8 , 3 , 7 , 1 , neg 
54 , 214 , 2 , 2 , 3 , 13 , 15 , neg 
45 , 90 , 3 , 3 , 4 , 11 , 6 , neg 
54 , 744 , 1 , 2 , 40 , 38 , 47 , neg 
49 , 408 , 2 , 4 , 22 , 38 , 20 , neg 
55 , 196 , 1 , 5 , 13 , 11 , 15 , neg 
41 , 112 , 4 , 0 , 20 , 7 , 5 , neg 
56 , 153 , 1 , 2 , 8 , 8 , 10 , neg 
44 , 355 , 1 , 2 , 32 , 22 , 31 , neg 
49 , 281 , 3 , 2 , 15 , 18 , 18 , neg 
44 , 262 , 2 , 3 , 29 , 22 , 21 , neg 
46 , 254 , 1 , 4 , 13 , 16 , 16 , neg 
57 , 49 , 2 , 2 , 6 , 4 , 1 , neg 
56 , 231 , 0 , 2 , 5 , 13 , 10 , neg 
49 , 133 , 0 , 6 , 2 , 9 , 6 , neg 
46 , 222 , 1 , 5 , 8 , 15 , 18 , neg 
48 , 291 , 3 , 3 , 20 , 14 , 14 , neg 
39 , 181 , 2 , 3 , 2 , 12 , 18 , neg 
60 , 296 , 3 , 4 , 1 , 22 , 20 , neg 
49 , 202 , 3 , 4 , 1 , 15 , 13 , neg 
53 , 160 , 3 , 1 , 9 , 7 , 8 , neg 
50 , 73 , 4 , 4 , 10 , 3 , 7 , neg 
55 , 185 , 2 , 5 , 8 , 13 , 13 , neg 
51 , 125 , 1 , 4 , 8 , 6 , 8 , neg 
62 , 145 , 4 , 2 , 0 , 5 , 9 , neg 
57 , 138 , 1 , 1 , 2 , 5 , 10 , neg 
41 , 476 , 2 , 4 , 21 , 26 , 32 , neg 
50 , 172 , 2 , 2 , 11 , 9 , 11 , neg 
41 , 172 , 1 , 10 , 11 , 19 , 7 , neg 
39 , 174 , 4 , 6 , 26 , 21 , 8 , neg 
54 , 262 , 2 , 0 , 17 , 13 , 13 , neg 
49 , 159 , 2 , 5 , 16 , 8 , 13 , neg 
48 , 720 , 1 , 5 , 36 , 43 , 43 , neg 
49 , 159 , 2 , 5 , 16 , 8 , 13 , neg 
47 , 255 , 4 , 1 , 13 , 28 , 21 , neg 
57 , 148 , 0 , 2 , 3 , 3 , 13 , neg 
47 , 118 , 4 , 5 , 4 , 14 , 10 , neg 
51 , 186 , 2 , 4 , 6 , 14 , 14 , neg 
49 , 187 , 2 , 2 , 9 , 11 , 20 , neg 
49 , 239 , 2 , 1 , 10 , 11 , 20 , neg 
44 , 110 , 1 , 3 , 9 , 8 , 4 , neg 
55 , 284 , 1 , 3 , 15 , 14 , 14 , neg 
54 , 198 , 1 , 1 , 6 , 9 , 8 , neg 
58 , 186 , 2 , 3 , 12 , 15 , 8 , neg 
46 , 573 , 1 , 4 , 37 , 48 , 33 , neg 
44 , 486 , 2 , 5 , 25 , 42 , 42 , neg 
55 , 260 , 0 , 3 , 19 , 17 , 14 , neg 
53 , 768 , 1 , 3 , 36 , 54 , 40 , neg 
58 , 116 , 5 , 2 , 4 , 10 , 10 , neg 
47 , 208 , 2 , 2 , 16 , 11 , 23 , neg 
42 , 95 , 2 , 7 , 7 , 5 , 4 , neg 
48 , 135 , 3 , 5 , 4 , 12 , 11 , neg 
55 , 150 , 0 , 4 , 0 , 5 , 8 , neg 
51 , 937 , 1 , 3 , 45 , 55 , 72 , neg 
46 , 252 , 2 , 2 , 29 , 17 , 17 , neg 
50 , 42 , 0 , 4 , 1 , 3 , 2 , neg 
59 , 119 , 0 , 3 , 4 , 9 , 6 , neg 
51 , 458 , 2 , 2 , 29 , 30 , 34 , neg 
44 , 131 , 2 , 3 , 1 , 5 , 12 , neg 
35 , 126 , 2 , 7 , 16 , 8 , 9 , neg 
39 , 166 , 5 , 4 , 5 , 17 , 12 , neg 
53 , 453 , 1 , 1 , 24 , 21 , 32 , neg 
44 , 252 , 1 , 2 , 8 , 18 , 17 , neg 
39 , 206 , 1 , 5 , 15 , 20 , 18 , neg 
43 , 329 , 1 , 2 , 40 , 27 , 26 , neg 
55 , 171 , 1 , 2 , 2 , 8 , 8 , neg 
53 , 276 , 2 , 2 , 14 , 17 , 18 , neg 
50 , 443 , 2 , 2 , 19 , 28 , 37 , neg 
51 , 283 , 2 , 3 , 25 , 13 , 21 , neg 
46 , 939 , 2 , 2 , 84 , 62 , 63 , neg 
47 , 436 , 2 , 2 , 35 , 26 , 24 , neg 
49 , 262 , 3 , 4 , 10 , 12 , 15 , neg 
47 , 142 , 2 , 2 , 11 , 15 , 9 , neg 
47 , 142 , 2 , 2 , 11 , 15 , 9 , neg 
50 , 341 , 2 , 6 , 14 , 34 , 17 , neg 
50 , 431 , 2 , 1 , 17 , 29 , 26 , neg 
50 , 141 , 3 , 3 , 7 , 3 , 4 , neg 
49 , 271 , 1 , 0 , 8 , 10 , 21 , neg 
52 , 161 , 4 , 1 , 7 , 9 , 14 , neg 
46 , 245 , 4 , 2 , 20 , 17 , 14 , neg 
54 , 525 , 1 , 4 , 12 , 36 , 35 , neg 
47 , 462 , 1 , 6 , 21 , 31 , 34 , neg 
51 , 195 , 3 , 3 , 8 , 17 , 10 , neg 
45 , 187 , 2 , 5 , 15 , 13 , 15 , neg 
70 , 130 , 1 , 3 , 1 , 4 , 7 , neg 
59 , 157 , 1 , 3 , 7 , 8 , 10 , neg 
53 , 322 , 2 , 2 , 9 , 19 , 12 , neg 
57 , 118 , 4 , 5 , 1 , 10 , 7 , neg 
59 , 126 , 1 , 3 , 1 , 4 , 5 , neg 
55 , 138 , 0 , 3 , 1 , 4 , 11 , neg 
48 , 483 , 0 , 3 , 35 , 22 , 38 , neg 
57 , 238 , 2 , 2 , 3 , 14 , 14 , neg 
52 , 837 , 1 , 3 , 56 , 37 , 63 , neg 
44 , 124 , 1 , 4 , 8 , 8 , 5 , neg 
58 , 133 , 1 , 1 , 2 , 4 , 7 , neg 
48 , 119 , 4 , 4 , 6 , 8 , 6 , neg 
53 , 223 , 1 , 3 , 8 , 11 , 13 , neg 
50 , 147 , 3 , 5 , 3 , 13 , 4 , neg 
60 , 296 , 1 , 4 , 18 , 7 , 15 , neg 
52 , 155 , 3 , 1 , 2 , 7 , 9 , neg 
54 , 124 , 3 , 1 , 3 , 8 , 9 , neg 
49 , 385 , 2 , 3 , 2 , 22 , 28 , neg 
35 , 179 , 1 , 5 , 7 , 18 , 13 , neg 
53 , 154 , 4 , 5 , 12 , 12 , 13 , neg 
48 , 149 , 1 , 3 , 3 , 9 , 8 , neg 
58 , 168 , 1 , 6 , 1 , 11 , 8 , neg 
44 , 369 , 2 , 5 , 15 , 26 , 30 , neg 
49 , 232 , 2 , 5 , 7 , 14 , 12 , neg 
56 , 139 , 2 , 1 , 1 , 5 , 12 , neg 
